Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Vulnerability_Score,Weather_Enc,Mode_Enc,Predicted_Daily_Demand,Demand_Volatility,Safety_Stock_MT,Carrying_Cost,Revenue_at_Risk
SC-12755,2025-06-06,Shanghai,Marseille,Rail,Perishables,4712.32,374.44,3.96,3.3,Storm,0.849,11.52,0,3.4979999999999993,4,1,298.4642857142857,149.08052621062936,995.24,44785.74,0.0
SC-14625,2025-06-07,Hamburg,Singapore,Air,Automotive,10396.84,165.82,2.9,2.9,Fog,0.528,0.6,0,2.9,1,0,282.1457142857143,157.44912933570475,550.21,24759.64,0.0
SC-13528,2025-06-07,Rotterdam,Busan,Rail,Textiles,14532.54,340.34,3.01,5.2,Clear,0.663,13.24,1,4.542999999999999,0,1,315.6028571428571,137.42529518666828,2980.57,134125.65,204204.0
SC-13877,2025-06-07,Los Angeles,Rotterdam,Rail,Automotive,13250.29,167.17,2.34,9.9,Clear,0.863,14.52,1,7.632,0,1,283.26,142.56301846318135,2722.38,122506.95,100302.0
SC-10572,2025-06-07,Antwerp,Rotterdam,Road,Textiles,6249.87,411.1,2.18,8.8,Hurricane,0.507,42.3,1,6.814,2,2,288.1685714285714,146.8452598745329,3053.23,137395.23,246660.0
SC-13470,2025-06-07,Antwerp,Dubai,Air,Perishables,777.6,110.84,1.71,5.2,Rain,0.727,0.9,0,4.153,3,0,236.58285714285714,134.42907977992056,478.19,21518.35,0.0
SC-14862,2025-06-07,Shanghai,Antwerp,Rail,Automotive,1501.04,466.7,1.61,2.1,Fog,0.789,2.09,0,1.9529999999999998,1,1,290.9157142857143,140.3285706068849,625.18,28132.93,0.0
SC-13818,2025-06-07,Singapore,Hamburg,Road,Textiles,12400.09,288.95,3.35,2.2,Fog,0.843,12.23,1,2.545,1,2,278.7028571428571,135.48439451517254,2647.3,119128.37,173370.0
SC-14898,2025-06-07,Hamburg,Rotterdam,Air,Electronics,1801.51,415.63,1.23,9.2,Rain,0.56,0.5,1,6.808999999999999,3,0,314.39,133.68347242647482,2857.35,128580.72,249378.0
SC-10512,2025-06-07,Dubai,Rotterdam,Rail,Electronics,14024.56,433.98,2.28,8.9,Storm,0.997,42.61,1,6.914,4,1,327.76714285714286,141.1874373205453,3340.66,150329.76,260388.0
SC-13194,2025-06-08,Antwerp,Busan,Rail,Textiles,5639.16,189.52,3.04,5.7,Hurricane,0.7,40.29,1,4.901999999999999,2,1,330.96,137.14519349944442,3329.25,149816.3,113712.0
SC-11655,2025-06-08,Dubai,Antwerp,Road,Automotive,14085.89,209.57,3.21,5.1,Hurricane,0.544,84.27,1,4.5329999999999995,2,2,302.17,138.66259312926968,3454.11,155434.78,125742.0
SC-12962,2025-06-09,Antwerp,Hamburg,Sea,Pharmaceuticals,5366.35,65.36,3.92,4.3,Hurricane,0.795,71.89,1,4.186,2,3,295.67285714285714,149.7443407627689,3404.18,153188.11,39216.0
SC-14042,2025-06-09,Dubai,Marseille,Air,Perishables,7281.38,488.06,3.27,1.8,Fog,0.999,1.15,0,2.241,1,0,298.7242857142857,153.9683713036701,606.78,27305.23,0.0
SC-12148,2025-06-09,Rotterdam,Busan,Sea,Textiles,7666.08,222.08,1.63,3.7,Storm,0.888,38.13,1,3.0789999999999997,4,3,289.1714285714286,156.72564483076505,3071.88,138234.54,133248.0
SC-12760,2025-06-09,Busan,Hamburg,Rail,Electronics,2635.89,307.31,1.7,6.4,Clear,0.869,2.35,0,4.989999999999999,0,1,273.69714285714286,147.2178823732914,620.83,27937.45,0.0
SC-11957,2025-06-09,Dubai,Rotterdam,Rail,Pharmaceuticals,6608.1,338.97,4.35,2.0,Rain,0.841,6.09,0,2.705,3,1,260.1242857142857,133.7404350295932,720.74,32433.15,0.0
SC-14592,2025-06-09,Busan,Hamburg,Rail,Automotive,7814.61,369.76,3.9,1.6,Fog,0.95,8.08,0,2.29,1,1,285.8728571428572,135.22396603589266,819.42,36874.09,0.0
SC-11484,2025-06-09,Singapore,Busan,Air,Textiles,5206.49,98.23,1.75,3.8,Fog,0.947,1.1,1,3.1849999999999996,1,0,269.96714285714285,151.28885150755906,2463.9,110875.55,58938.0
SC-10240,2025-06-10,Shanghai,Rotterdam,Rail,Pharmaceuticals,14136.65,489.54,3.0,9.9,Clear,0.643,14.43,1,7.83,0,1,330.5642857142857,140.22241866134723,3125.97,140668.54,293724.0
SC-11081,2025-06-10,Los Angeles,Marseille,Sea,Automotive,1796.46,482.79,2.29,2.5,Fog,0.896,3.54,1,2.437,1,3,329.8114285714286,139.24664010651182,3024.1,136084.28,289674.0
SC-13580,2025-06-10,Los Angeles,Shanghai,Road,Automotive,7506.12,135.72,1.71,3.2,Clear,0.548,4.71,0,2.7529999999999997,0,2,317.4742857142857,153.4805888765899,796.3,35833.29,0.0
SC-14531,2025-06-11,Singapore,Marseille,Air,Electronics,3380.35,466.77,4.44,2.1,Fog,0.927,0.55,0,2.802,1,0,340.25428571428574,163.24375729331317,649.06,29207.91,0.0
SC-13611,2025-06-11,Dubai,Los Angeles,Rail,Electronics,2573.52,455.6,4.13,2.1,Clear,0.823,1.82,1,2.7089999999999996,0,1,356.9157142857143,168.94323887597514,3260.77,146734.57,273360.0
SC-12667,2025-06-11,Antwerp,Marseille,Rail,Perishables,9948.78,346.71,3.7,5.3,Storm,0.941,26.79,1,4.819999999999999,4,1,353.6228571428572,168.87578686856276,3518.32,158324.28,208026.0
SC-12085,2025-06-11,Rotterdam,Marseille,Air,Pharmaceuticals,7718.28,10.16,2.15,7.8,Fog,0.812,0.59,1,6.1049999999999995,1,0,341.0414285714286,192.67734890472317,3104.57,139705.64,6096.0
SC-12450,2025-06-11,Shanghai,Marseille,Sea,Electronics,4418.59,268.67,4.09,9.8,Fog,0.642,12.78,0,8.087,1,3,309.48857142857145,182.1007427614884,1212.15,54546.78,0.0
SC-12350,2025-06-11,Hamburg,Singapore,Sea,Pharmaceuticals,9723.39,165.33,3.37,7.8,Fog,0.553,28.31,0,6.471,1,3,264.13714285714286,170.9362099063359,1575.4,70892.81,0.0
SC-10578,2025-06-11,Hamburg,Shanghai,Rail,Electronics,7635.69,456.0,1.62,7.9,Fog,0.749,10.97,0,6.016,1,1,309.89142857142855,173.67658539447905,1103.27,49647.32,0.0
SC-12019,2025-06-11,Rotterdam,Los Angeles,Road,Perishables,10124.95,374.08,1.43,7.3,Rain,0.636,10.07,0,5.539,3,2,296.65000000000003,162.92292472209078,1008.77,45394.53,0.0
SC-12375,2025-06-11,Los Angeles,Shanghai,Rail,Pharmaceuticals,4493.03,40.27,3.68,8.2,Storm,0.908,12.11,1,6.843999999999999,4,1,237.31714285714287,170.82455070571555,2366.5,106492.33,24162.0
SC-13396,2025-06-12,Antwerp,Dubai,Road,Automotive,12468.53,295.27,3.01,3.8,Rain,0.701,10.94,0,3.5629999999999997,3,2,229.96857142857144,166.38303633770016,999.37,44971.66,0.0
SC-11950,2025-06-12,Busan,Antwerp,Sea,Perishables,1784.71,376.61,4.48,9.6,Fog,0.781,5.61,0,8.064,1,3,282.31857142857143,141.4827031157959,753.85,33923.31,0.0
SC-14528,2025-06-12,Singapore,Los Angeles,Air,Perishables,8795.78,494.45,3.93,9.3,Rain,0.574,0.5,1,7.689,3,0,314.5728571428571,162.08805145293584,2861.01,128745.26,296670.0
SC-13921,2025-06-12,Singapore,Shanghai,Road,Automotive,6303.08,20.06,1.36,0.7,Fog,0.51,5.45,0,0.8979999999999999,1,2,293.82,191.08673580340437,908.94,40902.36,0.0
SC-14650,2025-06-13,Dubai,Singapore,Air,Pharmaceuticals,1277.7,144.38,1.92,3.0,Rain,0.628,0.5,0,2.6759999999999997,3,0,249.30285714285714,183.1403709102472,500.4,22517.96,0.0
SC-12259,2025-06-13,Dubai,Shanghai,Sea,Textiles,6801.64,222.8,3.92,7.5,Clear,0.881,13.54,1,6.426,0,3,227.6914285714286,174.69309368418791,2322.62,104517.84,133680.0
SC-10845,2025-06-13,Antwerp,Singapore,Air,Pharmaceuticals,6512.05,119.0,4.02,5.9,Rain,0.97,0.5,1,5.335999999999999,3,0,238.93857142857146,162.7409030154552,2176.66,97949.92,71400.0
SC-13857,2025-06-13,Singapore,Marseille,Rail,Electronics,8484.62,33.18,4.09,9.8,Fog,0.986,13.41,1,8.087,1,1,201.49714285714285,177.1336336135601,2118.78,95345.2,19908.0
SC-14424,2025-06-13,Busan,Los Angeles,Rail,Textiles,5072.77,474.59,2.46,4.9,Hurricane,0.803,35.14,1,4.168,2,1,215.49428571428572,196.12993175079504,2739.43,123274.49,284754.0
SC-10217,2025-06-13,Dubai,Hamburg,Air,Perishables,11324.13,371.44,2.24,1.0,Fog,0.72,0.5,0,1.3719999999999999,1,0,197.92142857142858,170.85219678897647,410.83,18487.27,0.0
SC-12187,2025-06-14,Los Angeles,Antwerp,Rail,Textiles,11607.94,190.58,3.23,9.9,Clear,0.717,11.73,1,7.899,0,1,222.28142857142856,152.42931721824098,2193.42,98704.09,114348.0
SC-11089,2025-06-14,Dubai,Marseille,Road,Textiles,3859.24,11.55,3.33,9.5,Clear,0.833,3.13,1,7.648999999999999,0,2,203.30571428571426,170.89311414420666,1911.25,86006.36,6930.0
SC-13759,2025-06-14,Dubai,Singapore,Sea,Perishables,12548.76,246.45,2.73,6.6,Rain,0.53,29.05,1,5.438999999999999,3,3,206.68428571428572,171.5751719467928,2417.92,108806.19,147870.0
SC-10615,2025-06-14,Singapore,Antwerp,Rail,Textiles,13852.65,419.58,2.89,3.1,Fog,0.56,15.64,1,3.037,1,1,249.6242857142857,183.19269625698735,2561.39,115262.65,251748.0
SC-12271,2025-06-14,Hamburg,Busan,Sea,Automotive,6075.41,481.99,1.46,8.6,Storm,0.773,35.7,1,6.457999999999999,4,3,313.73999999999995,173.07383125899395,3319.32,149369.32,289194.0
SC-14984,2025-06-15,Antwerp,Hamburg,Road,Textiles,8484.58,435.33,3.71,3.4,Hurricane,0.667,46.95,1,3.493,2,2,308.13142857142856,167.54030335301144,3377.45,151985.24,261198.0
SC-12446,2025-06-15,Rotterdam,Dubai,Road,Pharmaceuticals,4260.36,279.15,2.88,1.4,Rain,0.588,3.33,1,1.8439999999999999,3,2,294.94714285714286,165.3449372991996,2722.55,122514.79,167490.0
SC-12518,2025-06-15,Singapore,Busan,Sea,Perishables,10471.97,393.7,2.6,9.3,Clear,0.612,21.76,1,7.29,0,3,323.9642857142857,161.7608079704047,3192.74,143673.43,236220.0
SC-12280,2025-06-15,Rotterdam,Dubai,Air,Pharmaceuticals,4188.68,285.59,2.81,3.8,Clear,0.78,0.69,0,3.5029999999999997,0,0,363.11285714285714,91.41569827155632,670.85,30188.43,0.0
SC-13346,2025-06-15,Los Angeles,Rotterdam,Air,Automotive,4428.67,405.77,2.98,7.5,Rain,0.679,0.5,1,6.144,3,0,385.8728571428572,76.07481596303441,3502.92,157631.44,243462.0
SC-13690,2025-06-15,Dubai,Marseille,Air,Electronics,12489.45,214.58,2.82,5.5,Storm,0.686,2.89,0,4.696,4,0,356.58714285714285,97.40445381916354,702.51,31613.07,0.0
SC-12111,2025-06-15,Dubai,Shanghai,Air,Pharmaceuticals,3429.23,459.22,3.59,6.3,Clear,0.965,0.75,0,5.486999999999999,0,0,353.33428571428567,92.78947944265089,654.87,29468.93,0.0
SC-11047,2025-06-15,Dubai,Rotterdam,Air,Perishables,853.81,253.56,2.48,1.5,Fog,0.877,0.5,0,1.7939999999999998,1,0,327.3671428571428,91.44295885309907,603.67,27165.32,0.0
SC-14793,2025-06-16,Hamburg,Busan,Sea,Pharmaceuticals,4815.93,133.01,3.42,0.6,Hurricane,0.735,55.24,1,1.446,2,3,306.48999999999995,117.30992342224671,3131.42,140913.89,79806.0
SC-14854,2025-06-16,Antwerp,Shanghai,Rail,Perishables,9601.2,431.65,2.75,2.7,Fog,0.666,11.34,0,2.715,1,1,311.9114285714286,122.7622411314615,886.43,39889.57,0.0
SC-14455,2025-06-16,Busan,Rotterdam,Rail,Electronics,1364.45,128.87,2.43,2.4,Storm,0.515,2.9,1,2.409,4,1,289.52285714285716,141.2598180321504,2657.23,119575.42,77322.0
SC-10522,2025-06-16,Hamburg,Los Angeles,Road,Pharmaceuticals,14563.76,323.56,4.08,3.6,Rain,0.566,13.3,0,3.7439999999999998,3,2,277.7785714285714,133.1700969222662,946.75,42603.62,0.0
SC-12747,2025-06-16,Hamburg,Singapore,Sea,Textiles,2630.96,371.08,3.68,2.6,Hurricane,0.623,33.12,1,2.924,2,3,300.13571428571424,133.92650507612305,3006.0,135269.85,222648.0
SC-13975,2025-06-16,Rotterdam,Marseille,Sea,Automotive,13611.53,277.61,1.84,8.8,Hurricane,0.91,217.49,1,6.712,2,3,274.1914285714286,114.09477689309784,3728.21,167769.27,166566.0
SC-13375,2025-06-17,Rotterdam,Los Angeles,Road,Perishables,11781.37,194.68,3.07,9.9,Clear,0.77,10.34,0,7.851,0,2,265.78000000000003,117.97376488016333,790.25,35561.28,0.0
SC-14619,2025-06-17,Antwerp,Shanghai,Sea,Textiles,12951.12,96.04,2.83,8.0,Hurricane,0.714,201.61,1,6.449,2,3,260.49857142857144,125.49594647219662,3772.68,169770.52,57624.0
SC-13214,2025-06-17,Busan,Hamburg,Sea,Electronics,3829.17,190.35,1.31,6.9,Clear,0.75,8.2,0,5.223,0,3,226.02714285714288,101.49339087091462,631.08,28398.49,0.0
SC-10642,2025-06-17,Shanghai,Rotterdam,Air,Automotive,3566.0,164.04,2.77,9.0,Storm,0.526,1.09,1,7.131,4,0,231.05142857142854,96.63646800053856,2103.39,94652.53,98424.0
SC-11493,2025-06-17,Hamburg,Shanghai,Road,Electronics,1561.34,109.63,3.8,3.2,Hurricane,0.976,9.44,1,3.38,2,2,200.49,96.33185938895502,1883.85,84773.14,65778.0
SC-12867,2025-06-17,Los Angeles,Marseille,Rail,Pharmaceuticals,11502.26,173.57,1.79,3.0,Rain,0.788,10.87,0,2.6369999999999996,3,1,172.27428571428572,60.18002903985815,452.71,20371.86,0.0
SC-10808,2025-06-18,Busan,Hamburg,Sea,Electronics,7037.17,315.21,3.76,8.9,Fog,0.739,20.61,0,7.358,1,3,177.6457142857143,71.72035435335984,626.56,28195.36,0.0
SC-13856,2025-06-19,Singapore,Dubai,Sea,Automotive,5642.66,107.92,1.44,1.6,Fog,0.912,12.89,0,1.5519999999999998,1,3,165.25142857142856,75.67368045949522,539.37,24271.62,0.0
SC-11825,2025-06-19,Dubai,Rotterdam,Sea,Electronics,8189.38,405.74,2.16,0.8,Clear,0.661,11.82,1,1.208,0,3,209.4942857142857,110.83136873303589,2002.42,90109.03,243444.0
SC-14985,2025-06-19,Dubai,Busan,Rail,Perishables,2720.6,279.56,2.69,9.0,Storm,0.913,8.23,1,7.106999999999999,4,1,222.23857142857145,113.36323381481516,2086.98,93914.14,167736.0
SC-14461,2025-06-19,Shanghai,Dubai,Rail,Pharmaceuticals,8034.37,10.82,3.75,7.7,Clear,0.814,7.89,0,6.515,0,1,200.35,138.48243474655334,737.68,33195.57,0.0
SC-14873,2025-06-19,Antwerp,Rotterdam,Air,Pharmaceuticals,3943.51,105.72,3.64,4.3,Rain,0.65,0.5,0,4.102,3,0,199.79142857142855,138.91654742189326,397.19,17873.75,0.0
SC-10350,2025-06-19,Singapore,Dubai,Rail,Perishables,7795.48,366.85,3.11,0.1,Hurricane,0.641,42.23,1,1.003,2,1,227.40285714285713,151.47668079215887,2626.18,118178.04,220110.0
SC-10953,2025-06-19,Shanghai,Busan,Road,Electronics,13758.97,308.53,1.47,3.2,Storm,0.815,28.78,0,2.6809999999999996,4,2,226.44857142857146,150.85105970554463,1397.12,62870.35,0.0
SC-14410,2025-06-19,Busan,Marseille,Sea,Perishables,1612.99,79.53,3.03,5.7,Rain,0.879,2.85,1,4.899,3,3,222.39285714285714,154.89628570049572,2063.82,92871.93,47718.0
SC-11727,2025-06-20,Antwerp,Shanghai,Rail,Pharmaceuticals,14952.1,45.76,3.66,0.5,Hurricane,0.955,83.89,1,1.448,2,1,170.96714285714285,143.19445912398146,2662.76,119824.31,27456.0
SC-12642,2025-06-20,Busan,Antwerp,Road,Textiles,11836.45,219.71,3.72,3.4,Rain,0.606,10.03,0,3.496,3,2,162.41714285714286,137.2950950464349,775.65,34904.13,0.0
SC-12035,2025-06-20,Shanghai,Dubai,Rail,Electronics,5567.84,418.22,2.99,8.3,Rain,0.856,6.95,1,6.707000000000001,3,1,220.61714285714288,148.2353909287846,2103.37,94651.81,250932.0
SC-13868,2025-06-20,Hamburg,Singapore,Sea,Pharmaceuticals,10043.32,324.89,3.24,0.9,Storm,0.545,43.15,0,1.6019999999999999,4,3,251.92714285714285,142.9753179997965,1615.71,72706.83,0.0
SC-13055,2025-06-20,Hamburg,Dubai,Road,Automotive,14543.79,199.42,3.14,6.7,Storm,0.679,33.95,1,5.632,4,2,228.00857142857143,134.2861992696412,2438.9,109750.62,119652.0
SC-11824,2025-06-20,Busan,Antwerp,Rail,Automotive,9836.61,108.42,3.9,5.1,Hurricane,0.648,69.29,1,4.739999999999999,2,1,199.42142857142858,135.58137328170287,2596.7,116851.66,65052.0
SC-14795,2025-06-20,Rotterdam,Busan,Air,Automotive,5145.82,287.0,3.96,8.1,Storm,0.708,1.21,1,6.857999999999999,4,0,229.05999999999997,127.43677504289491,2091.55,94119.66,172200.0
SC-13010,2025-06-20,Busan,Hamburg,Sea,Automotive,8458.45,419.86,3.07,6.6,Clear,0.996,16.33,0,5.5409999999999995,0,3,282.5028571428571,115.65290524010307,926.05,41672.11,0.0
SC-12491,2025-06-20,Dubai,Rotterdam,Road,Pharmaceuticals,3446.73,199.25,1.88,0.1,Hurricane,0.645,16.64,1,0.6339999999999999,2,2,279.58,117.74397408501805,2658.08,119613.54,119550.0
SC-14539,2025-06-20,Dubai,Rotterdam,Rail,Pharmaceuticals,1772.93,296.98,2.28,2.2,Hurricane,0.882,11.39,1,2.224,2,1,262.26000000000005,101.78710969469596,2446.57,110095.79,178188.0
SC-12886,2025-06-21,Hamburg,Marseille,Air,Electronics,7850.35,105.81,2.32,3.2,Storm,0.806,1.47,1,2.936,4,0,230.96285714285713,112.44346856891953,2108.02,94861.09,63486.0
SC-14978,2025-06-21,Busan,Shanghai,Rail,Perishables,513.68,475.36,3.49,0.9,Storm,0.751,0.71,0,1.677,4,1,270.3828571428571,143.59587885385008,529.8,23841.0,0.0
SC-10896,2025-06-21,Antwerp,Hamburg,Sea,Pharmaceuticals,4750.64,457.51,1.42,6.8,Rain,0.907,11.23,0,5.186,3,3,320.2528571428571,138.50038552464846,961.42,43264.1,0.0
SC-12524,2025-06-22,Busan,Los Angeles,Rail,Perishables,12164.34,178.07,1.25,1.9,Hurricane,0.875,75.12,1,1.7049999999999998,2,1,304.6914285714286,148.60980602779588,3487.45,156935.26,106842.0
SC-14210,2025-06-22,Rotterdam,Shanghai,Sea,Textiles,2029.51,454.55,1.37,0.4,Clear,0.776,3.29,0,0.6910000000000001,0,3,309.6471428571428,153.58554865983623,726.04,32671.91,0.0
SC-12247,2025-06-22,Dubai,Hamburg,Rail,Perishables,12554.92,431.52,1.54,7.8,Hurricane,0.911,96.76,1,5.922,2,1,342.8285714285715,150.82525113837022,3958.78,178145.03,258912.0
SC-12730,2025-06-22,Singapore,Shanghai,Sea,Perishables,11337.94,264.2,1.92,4.8,Fog,0.734,30.17,1,3.936,1,3,338.1457142857143,152.9795165871502,3367.34,151530.44,158520.0
SC-11189,2025-06-22,Shanghai,Rotterdam,Rail,Textiles,10768.5,73.67,3.31,6.5,Hurricane,0.967,79.39,1,5.543,2,1,333.55428571428575,161.36725492461233,3845.89,173065.2,44202.0
SC-12038,2025-06-22,Shanghai,Busan,Road,Textiles,3767.1,269.31,3.04,9.8,Storm,0.692,10.14,1,7.772,4,2,304.11857142857144,149.5490914302695,2869.55,129129.81,161586.0
SC-14122,2025-06-22,Shanghai,Busan,Air,Perishables,10618.58,329.06,3.33,2.5,Storm,0.812,1.15,1,2.749,4,0,285.7685714285714,134.7378142206279,2604.29,117192.84,197436.0
SC-11478,2025-06-22,Singapore,Shanghai,Air,Automotive,12068.3,264.56,2.24,4.2,Clear,0.51,1.01,0,3.612,0,0,298.1242857142857,126.95658508024762,580.61,26127.31,0.0
SC-11898,2025-06-23,Shanghai,Marseille,Air,Perishables,5653.08,160.71,3.48,9.4,Hurricane,0.551,3.61,1,7.6240000000000006,2,0,256.14714285714285,114.59127740427238,2352.13,105845.9,96426.0
SC-11875,2025-06-23,Hamburg,Marseille,Rail,Perishables,8362.44,217.9,4.29,6.2,Fog,0.541,10.64,0,5.627,1,1,225.63000000000002,84.63165089571025,612.52,27563.55,0.0
SC-11665,2025-06-23,Antwerp,Dubai,Sea,Perishables,12845.66,378.64,2.37,1.6,Clear,0.92,19.54,1,1.831,0,3,241.97857142857143,102.49274989457754,2319.71,104386.9,227184.0
SC-14193,2025-06-23,Rotterdam,Singapore,Road,Electronics,11088.61,405.08,3.88,2.7,Storm,0.546,21.89,1,3.054,4,2,289.3228571428572,87.18993992319058,2710.51,121972.84,243048.0
SC-13060,2025-06-23,Hamburg,Dubai,Rail,Pharmaceuticals,4810.72,316.26,3.83,0.8,Storm,0.759,10.34,1,1.709,4,1,296.03000000000003,87.19968329453225,2726.02,122670.9,189756.0
SC-12732,2025-06-24,Los Angeles,Dubai,Sea,Textiles,1338.74,1.39,3.27,1.8,Fog,0.731,2.51,1,2.241,1,3,249.22,139.04808796479983,2290.69,103081.23,834.0
SC-10203,2025-06-24,Singapore,Marseille,Air,Perishables,13529.04,359.12,2.26,1.9,Fog,0.573,0.6,1,2.008,1,0,262.7285714285714,145.24206718768647,2391.48,107616.48,215472.0
SC-11936,2025-06-24,Shanghai,Hamburg,Road,Pharmaceuticals,4412.4,159.31,3.81,2.5,Hurricane,0.745,23.07,1,2.893,2,2,262.5285714285714,145.40683184644075,2646.51,119092.93,95586.0
SC-13439,2025-06-24,Hamburg,Los Angeles,Sea,Pharmaceuticals,13972.52,207.55,2.64,7.8,Hurricane,0.826,215.7,1,6.252,2,3,261.05,145.9877341879563,4257.68,191595.77,124530.0
SC-13097,2025-06-24,Hamburg,Antwerp,Sea,Textiles,1977.45,96.33,1.38,9.5,Fog,0.852,6.18,0,7.063999999999999,1,3,220.72,147.07946786233185,724.19,32588.56,0.0
SC-13776,2025-06-24,Los Angeles,Dubai,Air,Electronics,12404.22,486.87,2.54,2.1,Hurricane,0.85,6.2,1,2.232,2,0,232.40428571428575,166.17549677546168,2216.82,99756.86,292122.0
SC-11999,2025-06-24,Busan,Antwerp,Road,Electronics,4591.71,311.13,2.25,1.4,Hurricane,0.687,23.85,1,1.6549999999999998,2,2,231.67142857142858,165.75482501057326,2490.81,112086.47,186678.0
SC-10146,2025-06-25,Hamburg,Busan,Rail,Textiles,9338.68,324.69,3.79,7.1,Fog,0.962,13.45,0,6.106999999999999,1,1,277.85714285714283,132.6266997647014,947.85,42653.44,0.0
SC-12809,2025-06-25,Rotterdam,Marseille,Sea,Electronics,10915.8,11.43,3.17,2.7,Storm,0.898,52.1,1,2.8409999999999997,4,3,228.18714285714287,159.5039483016316,2810.14,126456.3,6858.0
SC-10389,2025-06-25,Dubai,Rotterdam,Sea,Automotive,12199.1,431.85,4.15,9.0,Fog,0.523,36.53,1,7.545,1,3,267.12142857142857,172.61344360821312,2973.15,133791.83,259110.0
SC-13964,2025-06-26,Rotterdam,Shanghai,Sea,Electronics,663.89,278.85,3.74,4.1,Clear,0.938,0.86,0,3.992,0,3,277.3071428571429,170.60430257511948,566.98,25514.26,0.0
SC-12908,2025-06-26,Shanghai,Rotterdam,Road,Perishables,4910.88,197.99,3.79,5.8,Rain,0.894,4.71,0,5.196999999999999,3,2,291.83000000000004,156.36338957697245,770.76,34684.09,0.0
SC-14148,2025-06-26,Hamburg,Rotterdam,Rail,Electronics,11069.62,205.19,1.66,1.7,Clear,0.565,8.08,0,1.688,0,1,251.59,132.17926110652422,769.97,34648.47,0.0
SC-12176,2025-06-26,Los Angeles,Rotterdam,Rail,Electronics,4549.5,495.85,1.33,4.3,Rain,0.67,3.39,0,3.409,3,1,277.97857142857146,161.28214485062847,703.29,31648.24,0.0
SC-14723,2025-06-26,Antwerp,Busan,Sea,Automotive,6571.08,368.23,2.03,4.4,Hurricane,0.702,87.9,1,3.689,2,3,284.1985714285714,164.19709979458358,3619.9,162895.46,220938.0
SC-13043,2025-06-26,Busan,Antwerp,Air,Automotive,6352.21,352.83,3.97,0.6,Storm,0.921,0.89,1,1.611,4,0,332.96999999999997,112.11685808417371,3026.74,136203.23,211698.0
SC-10326,2025-06-27,Antwerp,Hamburg,Road,Automotive,8538.13,42.2,2.57,6.4,Clear,0.561,6.24,0,5.2509999999999994,0,2,277.3057142857143,146.34519054358483,785.6,35351.79,0.0
SC-11739,2025-06-27,Dubai,Singapore,Road,Electronics,6504.88,469.29,2.17,5.4,Storm,0.552,14.68,0,4.431,4,2,304.51142857142855,163.38911310412468,1171.5,52717.36,0.0
SC-11241,2025-06-27,Dubai,Singapore,Sea,Electronics,11760.65,48.33,4.09,6.0,Fog,0.695,32.57,0,5.427,1,3,283.13142857142856,187.64256468336933,1840.16,82807.18,0.0
SC-11523,2025-06-27,Shanghai,Hamburg,Road,Electronics,1970.6,94.27,1.43,5.5,Hurricane,0.555,12.4,1,4.279,2,2,267.2857142857143,199.62237632232384,2688.66,120989.66,56562.0
SC-10872,2025-06-27,Shanghai,Hamburg,Sea,Perishables,9837.99,314.39,3.13,6.5,Fog,0.535,28.18,0,5.489,1,3,241.36285714285714,175.29393322020465,1596.67,71850.21,0.0
SC-12591,2025-06-27,Los Angeles,Antwerp,Sea,Pharmaceuticals,12157.4,420.16,3.31,7.9,Fog,0.998,34.99,1,6.523000000000001,1,3,248.78142857142856,182.50830030700638,2875.8,129410.97,252096.0
SC-11625,2025-06-27,Shanghai,Los Angeles,Air,Electronics,10505.07,86.67,1.44,5.7,Rain,0.594,1.26,0,4.422,3,0,210.75857142857143,184.92769960433836,513.46,23105.59,0.0
SC-14770,2025-06-27,Rotterdam,Singapore,Air,Perishables,601.24,383.25,4.04,8.8,Rain,0.649,0.5,1,7.372,3,0,259.48,177.91120547434153,2363.91,106376.04,229950.0
SC-13718,2025-06-27,Los Angeles,Rotterdam,Road,Automotive,6920.57,441.79,2.24,2.5,Clear,0.651,5.0,0,2.422,0,2,255.5514285714286,172.73440425776724,788.22,35469.96,0.0
SC-11336,2025-06-27,Busan,Hamburg,Sea,Pharmaceuticals,3393.37,84.95,2.23,3.4,Hurricane,0.843,43.93,1,3.049,2,3,260.78285714285715,165.8290276875842,2981.56,134170.3,50970.0
SC-10178,2025-06-27,Dubai,Rotterdam,Road,Textiles,14082.58,269.64,3.27,5.2,Storm,0.658,31.91,1,4.6209999999999996,4,2,285.8357142857143,148.85899165061593,2941.71,132377.17,161784.0
SC-10625,2025-06-27,Dubai,Shanghai,Road,Automotive,5849.25,422.02,3.36,3.2,Clear,0.515,4.64,0,3.2479999999999998,0,2,301.2114285714286,157.60177700230975,782.72,35222.3,0.0
SC-13038,2025-06-28,Rotterdam,Los Angeles,Road,Perishables,1478.79,173.89,3.29,7.4,Fog,0.545,2.51,0,6.167,1,2,266.03000000000003,154.07128966812746,628.77,28294.64,0.0
SC-12819,2025-06-28,Rotterdam,Shanghai,Rail,Textiles,5676.93,283.84,2.89,2.3,Clear,0.953,5.86,0,2.477,0,1,294.19714285714286,132.30094780641687,751.25,33806.07,0.0
